category_name,context,instruction,language,is_chat,top_p,temperature,model_name,elo_score
creative_writing,False,False,zh,True,0.25,0.5,MISTRAL_LARGE_CHAT,84
creative_writing,False,False,zh,True,0.25,0.5,LLAMA2_70B_CHAT,84
creative_writing,False,False,en,True,0.5,0.5,COHERE_COMMAND_R_PLUS_CHAT,84
creative_writing,False,True,es,True,0.9,0.75,LLAMA2_7B_CHAT,84
creative_writing,False,True,es,True,0.25,0.75,LLAMA2_7B_CHAT,84
creative_writing,False,True,es,True,0.5,0.75,LLAMA2_7B_CHAT,84
creative_writing,False,True,es,True,0.8,0.9,LLAMA2_7B_CHAT,84
creative_writing,False,True,es,True,0.9,0.9,LLAMA2_7B_CHAT,84
creative_writing,False,False,de,True,0.9,0.9,LLAMA2_7B_CHAT,84
creative_writing,False,False,de,True,0.9,0.75,LLAMA2_7B_CHAT,84
creative_writing,False,False,de,True,0.8,0.5,LLAMA2_7B_CHAT,84
creative_writing,False,False,de,True,0.9,0.75,LLAMA2_13B_CHAT,84
creative_writing,True,False,it,True,0.25,0.75,LLAMA2_13B_CHAT,84
creative_writing,True,False,it,True,0.25,0.5,LLAMA2_13B_CHAT,84
creative_writing,False,False,ru,True,0.25,0.5,LLAMA2_7B_CHAT,84
creative_writing,False,False,ru,True,0.25,0.9,COHERE_COMMAND_R_CHAT,84
creative_writing,False,False,ru,True,0.9,0.9,COHERE_COMMAND_R_CHAT,84
creative_writing,False,False,ru,True,0.5,0.9,LLAMA2_7B_CHAT,84
creative_writing,False,True,it,True,0.9,0.9,LLAMA2_7B_CHAT,83
creative_writing,False,False,en,True,0.9,0.9,LLAMA3_8B_CHAT,83
creative_writing,False,False,fr,True,0.5,0.9,LLAMA2_70B_CHAT,83
creative_writing,False,False,fr,True,0.8,0.75,LLAMA2_70B_CHAT,83
creative_writing,False,False,fr,True,0.5,0.5,GPT3.5_CHAT_TURBO,83
creative_writing,False,False,ru,True,0.5,0.9,LLAMA2_70B_CHAT,83
creative_writing,False,False,pt,True,0.8,0.9,COHERE_COMMAND_R_CHAT,83
creative_writing,False,False,it,True,0.8,0.5,COHERE_COMMAND_R_CHAT,83
creative_writing,False,False,fr,True,0.8,0.75,LLAMA2_7B_CHAT,83
creative_writing,False,False,fr,True,0.9,0.5,LLAMA2_7B_CHAT,83
creative_writing,False,False,en,True,0.8,0.75,COHERE_COMMAND_R_CHAT,83
creative_writing,True,False,es,True,0.25,0.9,LLAMA2_7B_CHAT,83
creative_writing,False,False,de,True,0.8,0.75,COHERE_COMMAND_R_CHAT,83
creative_writing,False,False,de,True,0.9,0.75,GPT3.5_CHAT_TURBO,83
creative_writing,False,False,en,True,0.5,0.75,COHERE_COMMAND_R_PLUS_CHAT,83
creative_writing,False,False,ru,True,0.5,0.75,COHERE_COMMAND_R_CHAT,83
creative_writing,False,False,ru,True,0.9,0.75,LLAMA2_70B_CHAT,82
creative_writing,False,False,ru,True,0.5,0.5,LLAMA2_13B_CHAT,82
creative_writing,False,False,ja,True,0.25,0.75,LLAMA2_7B_CHAT,82
creative_writing,False,False,en,True,0.9,0.75,COHERE_COMMAND_R_PLUS_CHAT,82
creative_writing,False,False,ru,True,0.8,0.9,LLAMA2_7B_CHAT,81
creative_writing,False,False,ru,True,0.25,0.5,COHERE_COMMAND_R_PLUS_CHAT,74
creative_writing,False,False,ru,True,0.9,0.9,MISTRAL_LARGE_CHAT,71
creative_writing,False,False,en,True,0.25,0.9,LLAMA2_13B_CHAT,70
creative_writing,False,False,it,True,0.5,0.5,MISTRAL_LARGE_CHAT,70
creative_writing,False,True,ru,True,0.5,0.75,LLAMA2_13B_CHAT,70
creative_writing,False,False,ru,True,0.25,0.5,LLAMA3_8B_CHAT,69
creative_writing,False,True,es,True,0.25,0.9,LLAMA2_7B_CHAT,69
creative_writing,False,False,it,True,0.25,0.75,MISTRAL_LARGE_CHAT,69
creative_writing,False,False,pt,True,0.9,0.9,LLAMA2_13B_CHAT,69
creative_writing,False,False,pt,True,0.25,0.9,LLAMA2_13B_CHAT,69
creative_writing,True,False,de,True,0.9,0.75,COHERE_COMMAND_R_CHAT,69
creative_writing,False,False,es,True,0.9,0.5,MISTRAL_LARGE_CHAT,69
creative_writing,False,False,es,True,0.5,0.75,MISTRAL_LARGE_CHAT,69
creative_writing,False,False,de,True,0.8,0.9,LLAMA2_7B_CHAT,68
creative_writing,False,True,es,True,0.5,0.9,LLAMA2_7B_CHAT,68
creative_writing,False,False,zh,True,0.9,0.5,LLAMA2_70B_CHAT,68
creative_writing,False,False,it,True,0.8,0.9,MISTRAL_LARGE_CHAT,68
creative_writing,False,False,it,True,0.9,0.9,MISTRAL_LARGE_CHAT,68
creative_writing,False,False,en,True,0.9,0.75,LLAMA2_13B_CHAT,68
creative_writing,False,False,ru,True,0.9,0.9,LLAMA2_13B_CHAT,68
creative_writing,False,False,de,True,0.9,0.5,GPT4_CHAT,68
creative_writing,False,False,de,True,0.5,0.9,COHERE_COMMAND_R_PLUS_CHAT,68
creative_writing,False,False,pt,True,0.25,0.5,COHERE_COMMAND_R_CHAT,68
creative_writing,False,False,ru,True,0.5,0.75,GPT4_CHAT,68
creative_writing,False,True,ru,True,0.5,0.5,LLAMA3_8B_CHAT,68
creative_writing,False,True,ru,True,0.9,0.5,LLAMA2_13B_CHAT,68
creative_writing,False,False,fr,True,0.25,0.9,GPT3.5_CHAT_TURBO,68
creative_writing,True,False,de,True,0.5,0.5,LLAMA2_70B_CHAT,68
creative_writing,False,False,ru,True,0.9,0.75,LLAMA3_8B_CHAT,67
creative_writing,False,False,ru,True,0.5,0.75,LLAMA2_13B_CHAT,67
creative_writing,False,False,ru,True,0.8,0.75,LLAMA2_7B_CHAT,67
creative_writing,False,False,de,True,0.8,0.9,COHERE_COMMAND_R_CHAT,67
creative_writing,False,False,it,True,0.9,0.9,LLAMA2_13B_CHAT,67
creative_writing,False,False,ja,True,0.8,0.75,LLAMA3_8B_CHAT,67
creative_writing,False,True,it,True,0.25,0.5,LLAMA2_7B_CHAT,67
creative_writing,False,False,en,True,0.5,0.9,LLAMA3_8B_CHAT,67
creative_writing,False,False,fr,True,0.9,0.75,LLAMA2_7B_CHAT,66
creative_writing,False,False,ru,True,0.9,0.75,LLAMA2_13B_CHAT,65
creative_writing,False,False,ru,True,0.8,0.9,LLAMA2_13B_CHAT,60
creative_writing,True,False,es,True,0.5,0.5,MISTRAL_LARGE_CHAT,54
creative_writing,False,False,fr,True,0.5,0.75,COHERE_COMMAND_R_CHAT,54
creative_writing,True,False,de,True,0.8,0.5,COHERE_COMMAND_R_CHAT,54
creative_writing,False,False,ru,True,0.25,0.5,LLAMA2_13B_CHAT,54
creative_writing,False,False,pt,True,0.25,0.9,LLAMA2_7B_CHAT,54
creative_writing,False,False,fr,True,0.25,0.5,GPT3.5_CHAT_TURBO,54
creative_writing,False,True,ru,True,0.25,0.75,LLAMA2_13B_CHAT,54
creative_writing,False,False,ru,True,0.9,0.75,GPT4_CHAT,54
creative_writing,False,False,ru,True,0.9,0.9,LLAMA2_7B_CHAT,53
creative_writing,False,True,ru,True,0.8,0.75,LLAMA3_8B_CHAT,53
creative_writing,False,False,ru,True,0.25,0.5,COHERE_COMMAND_R_CHAT,52
creative_writing,False,False,it,True,0.9,0.5,MISTRAL_LARGE_CHAT,52
creative_writing,False,False,it,True,0.25,0.5,MISTRAL_LARGE_CHAT,52
creative_writing,False,True,it,True,0.8,0.75,LLAMA2_7B_CHAT,52
creative_writing,False,False,it,True,0.9,0.75,MISTRAL_LARGE_CHAT,40
creative_writing,False,True,it,True,0.5,0.75,LLAMA2_7B_CHAT,40
customer_engagement,True,False,it,True,0.8,0.5,GPT4_CHAT,146
customer_engagement,False,False,es,True,0.9,0.5,COHERE_COMMAND_R_CHAT,131
customer_engagement,False,False,es,True,0.8,0.9,COHERE_COMMAND_R_CHAT,116
customer_engagement,True,False,it,True,0.9,0.5,LLAMA2_70B_CHAT,116
customer_engagement,True,False,it,True,0.8,0.9,GPT4_CHAT,116
customer_engagement,True,False,it,True,0.9,0.9,LLAMA2_70B_CHAT,116
customer_engagement,False,False,en,True,0.8,0.75,LLAMA2_70B_CHAT,116
customer_engagement,False,False,en,True,0.8,0.9,LLAMA2_70B_CHAT,116
customer_engagement,False,False,en,True,0.25,0.75,LLAMA2_70B_CHAT,116
customer_engagement,False,False,en,True,0.8,0.5,LLAMA2_70B_CHAT,116
customer_engagement,False,False,en,True,0.9,0.9,LLAMA2_70B_CHAT,116
customer_engagement,False,False,en,True,0.5,0.75,LLAMA2_70B_CHAT,116
customer_engagement,False,False,en,True,0.5,0.9,LLAMA2_70B_CHAT,116
customer_engagement,False,False,en,True,0.25,0.5,LLAMA3_8B_CHAT,116
customer_engagement,False,False,es,True,0.8,0.75,COHERE_COMMAND_R_CHAT,115
customer_engagement,False,False,es,True,0.9,0.75,LLAMA3_8B_CHAT,112
customer_engagement,False,False,es,True,0.5,0.75,COHERE_COMMAND_R_CHAT,102
customer_engagement,True,False,it,True,0.25,0.75,LLAMA2_70B_CHAT,101
customer_engagement,True,False,it,True,0.8,0.5,LLAMA2_70B_CHAT,100
customer_engagement,False,False,es,True,0.8,0.5,COHERE_COMMAND_R_CHAT,100
customer_engagement,False,False,en,True,0.9,0.5,LLAMA3_8B_CHAT,100
customer_engagement,False,False,es,True,0.9,0.5,LLAMA3_8B_CHAT,99
customer_engagement,True,False,it,True,0.9,0.75,GPT4_CHAT,98
customer_engagement,False,False,es,True,0.25,0.5,LLAMA3_8B_CHAT,84
customer_engagement,False,False,es,True,0.25,0.75,LLAMA3_8B_CHAT,84
customer_engagement,True,False,it,True,0.8,0.75,GPT4_CHAT,84
customer_engagement,True,False,it,True,0.25,0.5,LLAMA2_70B_CHAT,84
customer_engagement,True,False,it,True,0.5,0.75,LLAMA2_70B_CHAT,84
customer_engagement,True,False,it,True,0.25,0.5,GPT4_CHAT,84
customer_engagement,True,False,it,True,0.25,0.9,LLAMA2_70B_CHAT,84
customer_engagement,True,False,it,True,0.9,0.5,GPT4_CHAT,84
customer_engagement,False,False,en,True,0.5,0.75,LLAMA3_8B_CHAT,84
customer_engagement,False,False,en,True,0.8,0.9,LLAMA3_8B_CHAT,84
customer_engagement,False,False,en,True,0.25,0.9,LLAMA3_8B_CHAT,84
customer_engagement,False,False,en,True,0.8,0.5,LLAMA3_8B_CHAT,84
customer_engagement,False,False,en,True,0.5,0.5,LLAMA3_8B_CHAT,84
customer_engagement,False,False,en,True,0.9,0.9,LLAMA3_8B_CHAT,84
customer_engagement,False,False,en,True,0.9,0.5,LLAMA2_70B_CHAT,84
customer_engagement,False,False,es,True,0.9,0.75,COHERE_COMMAND_R_CHAT,83
customer_engagement,False,False,en,True,0.25,0.9,LLAMA2_70B_CHAT,83
customer_engagement,False,False,es,True,0.5,0.9,LLAMA3_8B_CHAT,68
customer_service,False,True,fr,True,0.5,0.75,LLAMA2_7B_CHAT,146
customer_service,False,False,zh,True,0.5,0.9,GPT4_CHAT,145
customer_service,False,True,es,True,0.25,0.75,GPT3.5_CHAT_TURBO,145
customer_service,True,False,de,True,0.25,0.5,MISTRAL_LARGE_CHAT,145
customer_service,True,False,ko,True,0.25,0.9,GPT4_CHAT,145
customer_service,False,False,ko,True,0.5,0.5,COHERE_COMMAND_R_PLUS_CHAT,145
customer_service,False,True,ko,True,0.25,0.9,GPT4_CHAT,144
customer_service,False,False,fr,True,0.25,0.75,LLAMA3_8B_CHAT,144
customer_service,False,True,es,True,0.5,0.9,LLAMA2_13B_CHAT,144
customer_service,True,True,fr,True,0.5,0.75,MISTRAL_LARGE_CHAT,132
customer_service,False,False,es,True,0.5,0.9,MISTRAL_LARGE_CHAT,132
customer_service,False,True,ko,True,0.8,0.75,GPT4_CHAT,131
customer_service,True,True,fr,True,0.9,0.9,LLAMA2_7B_CHAT,131
customer_service,False,True,es,True,0.9,0.9,LLAMA2_13B_CHAT,131
customer_service,False,False,ja,True,0.8,0.75,LLAMA3_70B_CHAT,131
customer_service,False,True,ja,True,0.5,0.75,LLAMA2_13B_CHAT,131
customer_service,True,False,ko,True,0.9,0.75,GPT4_CHAT,131
customer_service,False,True,zh,True,0.9,0.75,COHERE_COMMAND_R_PLUS_CHAT,131
customer_service,False,False,ru,True,0.8,0.75,GPT3.5_CHAT_TURBO,131
customer_service,False,False,ru,True,0.9,0.9,GPT3.5_CHAT_TURBO,131
customer_service,False,False,es,True,0.8,0.9,MISTRAL_LARGE_CHAT,131
customer_service,False,False,es,True,0.9,0.5,MISTRAL_LARGE_CHAT,131
customer_service,False,False,ko,True,0.5,0.75,COHERE_COMMAND_R_PLUS_CHAT,131
customer_service,False,True,es,True,0.8,0.5,MISTRAL_LARGE_CHAT,131
customer_service,True,True,fr,True,0.5,0.9,LLAMA2_7B_CHAT,130
customer_service,False,False,zh,True,0.8,0.75,GPT4_CHAT,130
customer_service,False,False,zh,True,0.9,0.75,MISTRAL_LARGE_CHAT,130
customer_service,False,False,ja,True,0.8,0.9,LLAMA3_70B_CHAT,130
customer_service,False,False,fr,True,0.9,0.75,LLAMA3_8B_CHAT,130
customer_service,False,True,ja,True,0.5,0.9,LLAMA2_13B_CHAT,130
customer_service,False,False,zh,True,0.25,0.5,MISTRAL_LARGE_CHAT,129
customer_service,True,False,de,True,0.25,0.9,MISTRAL_LARGE_CHAT,129
customer_service,False,True,fr,True,0.25,0.5,LLAMA2_7B_CHAT,116
customer_service,False,True,ko,True,0.25,0.75,GPT4_CHAT,116
customer_service,False,True,ko,True,0.5,0.9,GPT4_CHAT,116
customer_service,False,True,ko,True,0.5,0.75,GPT4_CHAT,116
customer_service,True,True,fr,True,0.25,0.5,LLAMA2_13B_CHAT,116
customer_service,True,True,fr,True,0.9,0.5,LLAMA2_7B_CHAT,116
customer_service,True,True,fr,True,0.8,0.9,LLAMA2_7B_CHAT,116
customer_service,False,False,zh,True,0.9,0.9,GPT4_CHAT,116
customer_service,False,False,zh,True,0.8,0.5,GPT3.5_CHAT_TURBO,116
customer_service,False,False,zh,True,0.25,0.75,GPT4_CHAT,116
customer_service,False,True,es,True,0.8,0.9,LLAMA2_13B_CHAT,116
customer_service,True,True,fr,True,0.25,0.75,GPT3.5_CHAT_TURBO,116
customer_service,True,True,fr,True,0.9,0.9,MISTRAL_LARGE_CHAT,116
customer_service,True,True,fr,True,0.8,0.75,MISTRAL_LARGE_CHAT,116
customer_service,False,False,ru,True,0.9,0.9,GPT4_CHAT,116
customer_service,False,False,ru,True,0.25,0.5,GPT4_CHAT,116
customer_service,False,False,ru,True,0.25,0.75,COHERE_COMMAND_R_CHAT,116
customer_service,False,False,ru,True,0.5,0.5,GPT4_CHAT,116
customer_service,False,False,zh,True,0.8,0.75,COHERE_COMMAND_R_CHAT,116
customer_service,False,False,zh,True,0.5,0.5,COHERE_COMMAND_R_CHAT,116
customer_service,False,False,zh,True,0.9,0.5,MISTRAL_LARGE_CHAT,116
customer_service,False,False,zh,True,0.9,0.9,MISTRAL_LARGE_CHAT,116
customer_service,False,False,zh,True,0.9,0.5,LLAMA2_7B_CHAT,116
customer_service,False,False,zh,True,0.25,0.9,MISTRAL_LARGE_CHAT,116
customer_service,False,False,ja,True,0.9,0.9,LLAMA3_70B_CHAT,116
customer_service,False,False,ja,True,0.9,0.75,LLAMA2_7B_CHAT,116
customer_service,False,False,ja,True,0.25,0.9,LLAMA3_70B_CHAT,116
customer_service,False,False,fr,True,0.25,0.5,LLAMA3_8B_CHAT,116
customer_service,False,False,fr,True,0.5,0.75,LLAMA3_8B_CHAT,116
customer_service,True,False,de,True,0.5,0.5,MISTRAL_LARGE_CHAT,116
customer_service,True,False,de,True,0.5,0.9,MISTRAL_LARGE_CHAT,116
customer_service,False,True,ja,True,0.25,0.75,LLAMA2_13B_CHAT,116
customer_service,False,True,ja,True,0.25,0.5,LLAMA2_13B_CHAT,116
customer_service,True,False,ko,True,0.9,0.9,GPT4_CHAT,116
customer_service,True,False,ko,True,0.9,0.5,GPT4_CHAT,116
customer_service,True,False,ko,True,0.8,0.5,GPT4_CHAT,116
customer_service,True,False,ko,True,0.5,0.9,GPT4_CHAT,116
customer_service,False,True,zh,True,0.8,0.9,COHERE_COMMAND_R_PLUS_CHAT,116
customer_service,False,True,zh,True,0.5,0.5,COHERE_COMMAND_R_PLUS_CHAT,116
customer_service,False,False,ru,True,0.25,0.75,GPT3.5_CHAT_TURBO,116
customer_service,False,False,ja,True,0.25,0.75,GPT4_CHAT,116
customer_service,False,True,de,True,0.5,0.75,LLAMA2_13B_CHAT,116
customer_service,False,True,de,True,0.8,0.75,MISTRAL_LARGE_CHAT,116
customer_service,False,True,de,True,0.25,0.75,MISTRAL_LARGE_CHAT,116
customer_service,False,True,de,True,0.25,0.5,MISTRAL_LARGE_CHAT,116
customer_service,False,True,de,True,0.8,0.5,MISTRAL_LARGE_CHAT,116
customer_service,False,True,de,True,0.5,0.75,MISTRAL_LARGE_CHAT,116
customer_service,False,False,es,True,0.8,0.5,LLAMA2_70B_CHAT,116
customer_service,False,False,ko,True,0.9,0.75,COHERE_COMMAND_R_PLUS_CHAT,116
customer_service,False,False,ko,True,0.25,0.5,COHERE_COMMAND_R_PLUS_CHAT,116
customer_service,False,False,ja,True,0.8,0.75,LLAMA2_13B_CHAT,116
customer_service,False,False,ja,True,0.9,0.75,COHERE_COMMAND_R_PLUS_CHAT,116
customer_service,False,False,ja,True,0.5,0.75,COHERE_COMMAND_R_PLUS_CHAT,116
customer_service,False,True,ko,True,0.9,0.9,GPT4_CHAT,115
customer_service,True,True,fr,True,0.25,0.75,LLAMA2_7B_CHAT,115
customer_service,False,False,zh,True,0.25,0.5,GPT4_CHAT,115
customer_service,False,False,zh,True,0.5,0.9,MISTRAL_LARGE_CHAT,115
customer_service,False,False,ja,True,0.5,0.9,LLAMA3_70B_CHAT,115
customer_service,False,False,fr,True,0.25,0.9,LLAMA3_8B_CHAT,115
customer_service,False,False,fr,True,0.5,0.5,LLAMA3_8B_CHAT,115
customer_service,True,False,de,True,0.8,0.5,MISTRAL_LARGE_CHAT,115
customer_service,True,False,de,True,0.9,0.75,MISTRAL_LARGE_CHAT,115
customer_service,False,True,ja,True,0.25,0.5,LLAMA2_7B_CHAT,115
customer_service,False,True,ja,True,0.5,0.5,LLAMA2_13B_CHAT,115
customer_service,False,True,zh,True,0.8,0.5,COHERE_COMMAND_R_PLUS_CHAT,115
customer_service,False,True,de,True,0.5,0.9,MISTRAL_LARGE_CHAT,115
customer_service,False,True,de,True,0.9,0.75,MISTRAL_LARGE_CHAT,115
customer_service,False,False,es,True,0.25,0.5,MISTRAL_LARGE_CHAT,115
customer_service,False,False,ko,True,0.8,0.9,COHERE_COMMAND_R_PLUS_CHAT,115
customer_service,False,False,ja,True,0.8,0.5,COHERE_COMMAND_R_PLUS_CHAT,115
customer_service,False,True,es,True,0.8,0.5,LLAMA2_13B_CHAT,115
customer_service,False,False,ru,True,0.25,0.5,GPT3.5_CHAT_TURBO,114
customer_service,False,False,ru,True,0.25,0.9,LLAMA2_7B_CHAT,101
customer_service,False,False,ko,True,0.9,0.9,GPT3.5_CHAT_TURBO,101
customer_service,False,False,ja,True,0.9,0.75,LLAMA2_13B_CHAT,101
customer_service,False,True,es,True,0.25,0.75,LLAMA2_13B_CHAT,101
customer_service,False,False,es,True,0.25,0.5,LLAMA2_70B_CHAT,100
customer_service,True,True,fr,True,0.9,0.5,GPT3.5_CHAT_TURBO,100
customer_service,False,True,fr,True,0.8,0.9,LLAMA2_7B_CHAT,100
customer_service,False,True,fr,True,0.8,0.5,LLAMA2_7B_CHAT,100
customer_service,False,True,fr,True,0.9,0.5,LLAMA2_7B_CHAT,100
customer_service,False,True,es,True,0.8,0.9,GPT3.5_CHAT_TURBO,100
customer_service,True,True,fr,True,0.8,0.9,MISTRAL_LARGE_CHAT,100
customer_service,False,False,ja,True,0.8,0.5,LLAMA3_70B_CHAT,100
customer_service,False,True,de,True,0.9,0.5,MISTRAL_LARGE_CHAT,100
customer_service,False,False,ru,True,0.8,0.9,LLAMA2_7B_CHAT,99
customer_service,False,True,ja,True,0.9,0.75,LLAMA2_7B_CHAT,99
customer_service,False,False,zh,True,0.5,0.5,GPT4_CHAT,99
customer_service,False,False,zh,True,0.8,0.9,GPT4_CHAT,99
customer_service,True,True,fr,True,0.8,0.5,GPT3.5_CHAT_TURBO,99
customer_service,False,True,es,True,0.9,0.75,GPT3.5_CHAT_TURBO,99
customer_service,True,True,fr,True,0.5,0.75,LLAMA2_13B_CHAT,99
customer_service,False,True,fr,True,0.8,0.75,LLAMA2_7B_CHAT,99
customer_service,True,True,fr,True,0.25,0.5,GPT3.5_CHAT_TURBO,99
customer_service,False,False,ja,True,0.25,0.5,COHERE_COMMAND_R_PLUS_CHAT,98
customer_service,False,True,es,True,0.9,0.5,LLAMA2_13B_CHAT,85
customer_service,True,False,de,True,0.25,0.75,COHERE_COMMAND_R_PLUS_CHAT,85
customer_service,True,False,ko,True,0.5,0.75,LLAMA2_13B_CHAT,85
customer_service,False,True,ko,True,0.9,0.9,LLAMA2_7B_CHAT,84
customer_service,False,True,ko,True,0.25,0.5,LLAMA2_7B_CHAT,84
customer_service,False,True,ko,True,0.25,0.9,LLAMA2_7B_CHAT,84
customer_service,False,True,ko,True,0.25,0.75,LLAMA2_7B_CHAT,84
customer_service,False,True,ko,True,0.8,0.5,LLAMA2_7B_CHAT,84
customer_service,True,True,fr,True,0.5,0.75,LLAMA2_7B_CHAT,84
customer_service,True,True,fr,True,0.25,0.9,LLAMA2_7B_CHAT,84
customer_service,True,True,fr,True,0.9,0.75,LLAMA2_13B_CHAT,84
customer_service,True,True,fr,True,0.8,0.9,LLAMA2_13B_CHAT,84
customer_service,False,False,zh,True,0.5,0.5,GPT3.5_CHAT_TURBO,84
customer_service,False,False,zh,True,0.8,0.75,GPT3.5_CHAT_TURBO,84
customer_service,False,False,zh,True,0.9,0.75,GPT3.5_CHAT_TURBO,84
customer_service,False,False,zh,True,0.25,0.9,GPT4_CHAT,84
customer_service,False,False,zh,True,0.8,0.9,GPT3.5_CHAT_TURBO,84
customer_service,False,True,es,True,0.25,0.9,LLAMA2_13B_CHAT,84
customer_service,False,True,es,True,0.5,0.5,GPT3.5_CHAT_TURBO,84
customer_service,False,True,es,True,0.9,0.75,LLAMA2_13B_CHAT,84
customer_service,True,True,fr,True,0.25,0.5,MISTRAL_LARGE_CHAT,84
customer_service,True,True,fr,True,0.5,0.9,GPT3.5_CHAT_TURBO,84
customer_service,True,True,fr,True,0.9,0.9,GPT3.5_CHAT_TURBO,84
customer_service,True,True,fr,True,0.8,0.5,MISTRAL_LARGE_CHAT,84
customer_service,False,False,ru,True,0.8,0.9,COHERE_COMMAND_R_CHAT,84
customer_service,False,False,ru,True,0.8,0.75,COHERE_COMMAND_R_CHAT,84
customer_service,False,False,ru,True,0.5,0.75,GPT4_CHAT,84
customer_service,False,False,ru,True,0.25,0.9,COHERE_COMMAND_R_CHAT,84
customer_service,False,False,zh,True,0.8,0.5,COHERE_COMMAND_R_CHAT,84
customer_service,False,False,zh,True,0.25,0.5,COHERE_COMMAND_R_CHAT,84
customer_service,False,False,es,True,0.8,0.75,LLAMA2_7B_CHAT,84
customer_service,False,False,zh,True,0.5,0.5,LLAMA2_7B_CHAT,84
customer_service,False,False,zh,True,0.25,0.75,LLAMA2_7B_CHAT,84
customer_service,False,False,zh,True,0.5,0.5,MISTRAL_LARGE_CHAT,84
customer_service,False,False,zh,True,0.25,0.9,LLAMA2_7B_CHAT,84
customer_service,False,False,ja,True,0.9,0.5,LLAMA2_7B_CHAT,84
customer_service,False,False,ja,True,0.9,0.9,LLAMA2_7B_CHAT,84
customer_service,False,False,ja,True,0.5,0.9,LLAMA2_7B_CHAT,84
customer_service,False,False,ja,True,0.5,0.75,LLAMA2_7B_CHAT,84
customer_service,False,False,fr,True,0.8,0.9,LLAMA2_7B_CHAT,84
customer_service,True,False,de,True,0.5,0.75,COHERE_COMMAND_R_PLUS_CHAT,84
customer_service,True,False,de,True,0.8,0.9,COHERE_COMMAND_R_PLUS_CHAT,84
customer_service,True,False,de,True,0.25,0.5,COHERE_COMMAND_R_PLUS_CHAT,84
customer_service,False,True,ja,True,0.5,0.9,LLAMA2_7B_CHAT,84
customer_service,False,True,ja,True,0.8,0.9,LLAMA2_7B_CHAT,84
customer_service,True,False,ko,True,0.25,0.5,LLAMA2_13B_CHAT,84
customer_service,True,False,ko,True,0.9,0.75,LLAMA2_13B_CHAT,84
customer_service,True,False,ko,True,0.9,0.9,LLAMA2_13B_CHAT,84
customer_service,True,False,ko,True,0.5,0.5,LLAMA2_13B_CHAT,84
customer_service,True,False,ko,True,0.8,0.5,LLAMA2_13B_CHAT,84
customer_service,True,False,ko,True,0.25,0.75,LLAMA2_13B_CHAT,84
customer_service,True,False,ko,True,0.25,0.9,LLAMA2_13B_CHAT,84
customer_service,True,False,ko,True,0.9,0.5,LLAMA2_13B_CHAT,84
customer_service,False,True,zh,True,0.5,0.75,COHERE_COMMAND_R_CHAT,84
customer_service,False,True,zh,True,0.25,0.5,COHERE_COMMAND_R_CHAT,84
customer_service,False,True,zh,True,0.8,0.5,COHERE_COMMAND_R_CHAT,84
customer_service,False,False,ru,True,0.9,0.5,LLAMA2_7B_CHAT,84
customer_service,False,False,ru,True,0.25,0.75,LLAMA2_7B_CHAT,84
customer_service,False,False,ja,True,0.9,0.5,LLAMA3_70B_CHAT,84
customer_service,False,True,de,True,0.5,0.5,LLAMA2_13B_CHAT,84
customer_service,False,True,de,True,0.25,0.9,LLAMA2_13B_CHAT,84
customer_service,False,True,de,True,0.8,0.9,LLAMA2_13B_CHAT,84
customer_service,False,False,es,True,0.9,0.5,LLAMA2_70B_CHAT,84
customer_service,False,False,es,True,0.8,0.75,MISTRAL_LARGE_CHAT,84
customer_service,False,False,es,True,0.8,0.9,LLAMA2_70B_CHAT,84
customer_service,False,False,ko,True,0.5,0.5,GPT3.5_CHAT_TURBO,84
customer_service,False,False,es,True,0.8,0.5,MISTRAL_LARGE_CHAT,84
customer_service,False,False,ko,True,0.9,0.75,GPT3.5_CHAT_TURBO,84
customer_service,False,False,ko,True,0.8,0.9,GPT3.5_CHAT_TURBO,84
customer_service,False,False,ko,True,0.25,0.5,GPT3.5_CHAT_TURBO,84
customer_service,False,False,ko,True,0.25,0.9,GPT3.5_CHAT_TURBO,84
customer_service,False,False,ja,True,0.5,0.9,COHERE_COMMAND_R_PLUS_CHAT,84
customer_service,False,False,ja,True,0.5,0.75,LLAMA2_13B_CHAT,84
customer_service,False,True,es,True,0.5,0.5,LLAMA2_13B_CHAT,84
customer_service,False,True,es,True,0.8,0.75,LLAMA2_13B_CHAT,84
customer_service,False,True,fr,True,0.25,0.75,LLAMA2_7B_CHAT,83
customer_service,False,True,fr,True,0.25,0.9,LLAMA2_7B_CHAT,83
customer_service,True,True,fr,True,0.5,0.9,MISTRAL_LARGE_CHAT,83
customer_service,False,True,de,True,0.9,0.9,LLAMA2_13B_CHAT,83
customer_service,False,False,es,True,0.9,0.75,MISTRAL_LARGE_CHAT,83
customer_service,False,False,ko,True,0.25,0.75,COHERE_COMMAND_R_PLUS_CHAT,83
customer_service,False,True,es,True,0.25,0.5,MISTRAL_LARGE_CHAT,83
customer_service,False,False,ru,True,0.9,0.5,GPT3.5_CHAT_TURBO,82
customer_service,False,True,es,True,0.5,0.5,MISTRAL_LARGE_CHAT,82
customer_service,False,False,fr,True,0.8,0.75,LLAMA2_7B_CHAT,70
customer_service,False,True,ko,True,0.5,0.9,LLAMA2_7B_CHAT,70
customer_service,False,True,es,True,0.5,0.9,MISTRAL_LARGE_CHAT,69
customer_service,False,True,es,True,0.8,0.75,MISTRAL_LARGE_CHAT,69
